timestap;event;symbol;period;magic;bid;ask;spread;ticket;op;lots;price;sl;tp;slip;result;error;floating_pl;closed_pl_today;vwap;basket_tp;note
2025.07.09 20:25:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17030;1.17032;2;190;0;0.02;1.17114;0.00000;1.17144;0;0;0;-8.55;15.91;;;
2025.07.09 20:25:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17030;1.17032;2;190;0;0.01;1.17114;0.00000;1.17144;0;1;0;-8.55;15.91;;;
2025.07.09 20:25:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17030;1.17032;2;189;0;0.02;1.17114;0.00000;1.17144;0;0;0;-8.55;15.91;;;
2025.07.09 20:25:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17030;1.17032;2;189;0;0.01;1.17114;0.00000;1.17144;0;1;0;-8.55;15.91;;;
2025.07.09 20:25:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17030;1.17032;2;188;0;0.01;1.17114;0.00000;1.17144;0;0;0;-8.55;15.91;;;
2025.07.09 20:25:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17030;1.17032;2;188;0;0.01;1.17114;0.00000;1.17144;0;1;0;-8.55;15.91;;;
2025.07.09 20:25:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17030;1.17032;2;187;0;0.01;1.17114;0.00000;1.17144;0;0;0;-8.55;15.91;;;
2025.07.09 20:25:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17030;1.17032;2;187;0;0.01;1.17114;0.00000;1.17144;0;1;0;-8.55;15.91;;;
2025.07.09 20:25:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17030;1.17032;2;186;0;0.01;1.17114;0.00000;1.17144;0;0;0;-8.55;15.91;;;
2025.07.09 20:25:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17030;1.17032;2;186;0;0.01;1.17114;0.00000;1.17144;0;1;0;-8.55;15.91;;;
2025.07.09 20:25:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17030;1.17032;2;185;0;0.01;1.17114;0.00000;1.17144;0;0;0;-8.55;15.91;;;
2025.07.09 20:25:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17030;1.17032;2;185;0;0.01;1.17114;0.00000;1.17144;0;1;0;-8.55;15.91;;;
2025.07.09 20:25:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17030;1.17032;2;184;0;0.01;1.17114;0.00000;1.17144;0;0;0;-8.55;15.91;;;
2025.07.09 20:25:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17030;1.17032;2;184;0;0.01;1.17114;0.00000;1.17144;0;1;0;-8.55;15.91;;;
2025.07.09 20:25:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17030;1.17032;2;183;0;0.01;1.17114;0.00000;1.17144;0;0;0;-8.55;15.91;;;
2025.07.09 20:25:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17030;1.17032;2;183;0;0.01;1.17114;0.00000;1.17144;0;1;0;-8.55;15.91;;;
2025.07.09 20:30:00;ORDER_SEND_ATTEMPT;EURUSD;5;101111;1.17010;1.17012;2;0;0;0.02;1.17012;0.00000;0.00000;5;0;0;-10.55;15.91;;;EURUSD-Euro Scalper-8
2025.07.09 20:30:00;ORDER_SEND_RESULT;EURUSD;5;101111;1.17010;1.17012;2;191;0;0.02;1.17012;0.00000;0.00000;5;1;0;-10.63;15.91;;;EURUSD-Euro Scalper-8
2025.07.09 20:30:00;BASKET_TP_ASSIGN;EURUSD;5;101111;1.17010;1.17012;2;0;-1;0.00;0.00000;0.00000;0.00000;0;1;0;-10.63;15.91;;;vwap=1.17097; basket_tp=1.17127
2025.07.09 20:30:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17010;1.17012;2;191;0;0.02;1.17097;0.00000;1.17127;0;0;0;-10.63;15.91;;;
2025.07.09 20:30:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17010;1.17012;2;191;0;0.01;1.17097;0.00000;1.17127;0;1;0;-10.63;15.91;;;
2025.07.09 20:30:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17010;1.17012;2;190;0;0.02;1.17097;0.00000;1.17127;0;0;0;-10.63;15.91;;;
2025.07.09 20:30:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17010;1.17012;2;190;0;0.01;1.17097;0.00000;1.17127;0;1;0;-10.63;15.91;;;
2025.07.09 20:30:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17010;1.17012;2;189;0;0.02;1.17097;0.00000;1.17127;0;0;0;-10.63;15.91;;;
2025.07.09 20:30:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17010;1.17012;2;189;0;0.01;1.17097;0.00000;1.17127;0;1;0;-10.63;15.91;;;
2025.07.09 20:30:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17010;1.17012;2;188;0;0.01;1.17097;0.00000;1.17127;0;0;0;-10.63;15.91;;;
2025.07.09 20:30:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17010;1.17012;2;188;0;0.01;1.17097;0.00000;1.17127;0;1;0;-10.63;15.91;;;
2025.07.09 20:30:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17010;1.17012;2;187;0;0.01;1.17097;0.00000;1.17127;0;0;0;-10.63;15.91;;;
2025.07.09 20:30:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17010;1.17012;2;187;0;0.01;1.17097;0.00000;1.17127;0;1;0;-10.63;15.91;;;
2025.07.09 20:30:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17010;1.17012;2;186;0;0.01;1.17097;0.00000;1.17127;0;0;0;-10.63;15.91;;;
2025.07.09 20:30:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17010;1.17012;2;186;0;0.01;1.17097;0.00000;1.17127;0;1;0;-10.63;15.91;;;
2025.07.09 20:30:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17010;1.17012;2;185;0;0.01;1.17097;0.00000;1.17127;0;0;0;-10.63;15.91;;;
2025.07.09 20:30:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17010;1.17012;2;185;0;0.01;1.17097;0.00000;1.17127;0;1;0;-10.63;15.91;;;
2025.07.09 20:30:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17010;1.17012;2;184;0;0.01;1.17097;0.00000;1.17127;0;0;0;-10.63;15.91;;;
2025.07.09 20:30:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17010;1.17012;2;184;0;0.01;1.17097;0.00000;1.17127;0;1;0;-10.63;15.91;;;
2025.07.09 20:30:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17010;1.17012;2;183;0;0.01;1.17097;0.00000;1.17127;0;0;0;-10.63;15.91;;;
2025.07.09 20:30:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17010;1.17012;2;183;0;0.01;1.17097;0.00000;1.17127;0;1;0;-10.63;15.91;;;
2025.07.09 22:10:00;ORDER_SEND_ATTEMPT;EURUSD;5;101111;1.17146;1.17148;2;0;0;0.01;1.17148;0.00000;0.00000;5;0;0;0.00;19.32;;;EURUSD-Euro Scalper-0
2025.07.09 22:10:00;ORDER_SEND_RESULT;EURUSD;5;101111;1.17146;1.17148;2;192;0;0.01;1.17148;0.00000;0.00000;5;1;0;-0.04;19.32;;;EURUSD-Euro Scalper-0
2025.07.09 22:10:00;BASKET_TP_ASSIGN;EURUSD;5;101111;1.17146;1.17148;2;0;-1;0.00;0.00000;0.00000;0.00000;0;1;0;-0.04;19.32;;;vwap=1.17148; basket_tp=1.17178
2025.07.09 22:10:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17146;1.17148;2;192;0;0.01;1.17148;0.00000;1.17178;0;0;0;-0.04;19.32;;;
2025.07.09 22:10:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17146;1.17148;2;192;0;0.01;1.17148;0.00000;1.17178;0;1;0;-0.04;19.32;;;
2025.07.09 22:40:00;ORDER_SEND_ATTEMPT;EURUSD;5;101111;1.17115;1.17117;2;0;0;0.01;1.17117;0.00000;0.00000;5;0;0;-0.35;19.32;;;EURUSD-Euro Scalper-1
2025.07.09 22:40:00;ORDER_SEND_RESULT;EURUSD;5;101111;1.17115;1.17117;2;193;0;0.01;1.17117;0.00000;0.00000;5;1;0;-0.39;19.32;;;EURUSD-Euro Scalper-1
2025.07.09 22:40:00;BASKET_TP_ASSIGN;EURUSD;5;101111;1.17115;1.17117;2;0;-1;0.00;0.00000;0.00000;0.00000;0;1;0;-0.39;19.32;;;vwap=1.17133; basket_tp=1.17163
2025.07.09 22:40:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17115;1.17117;2;193;0;0.01;1.17133;0.00000;1.17163;0;0;0;-0.39;19.32;;;
2025.07.09 22:40:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17115;1.17117;2;193;0;0.01;1.17133;0.00000;1.17163;0;1;0;-0.39;19.32;;;
2025.07.09 22:40:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17115;1.17117;2;192;0;0.01;1.17133;0.00000;1.17163;0;0;0;-0.39;19.32;;;
2025.07.09 22:40:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17115;1.17117;2;192;0;0.01;1.17133;0.00000;1.17163;0;1;0;-0.39;19.32;;;
2025.07.09 22:45:00;ORDER_SEND_ATTEMPT;EURUSD;5;101111;1.17099;1.17101;2;0;0;0.01;1.17101;0.00000;0.00000;5;0;0;-0.71;19.32;;;EURUSD-Euro Scalper-2
2025.07.09 22:45:00;ORDER_SEND_RESULT;EURUSD;5;101111;1.17099;1.17101;2;194;0;0.01;1.17101;0.00000;0.00000;5;1;0;-0.75;19.32;;;EURUSD-Euro Scalper-2
2025.07.09 22:45:00;BASKET_TP_ASSIGN;EURUSD;5;101111;1.17099;1.17101;2;0;-1;0.00;0.00000;0.00000;0.00000;0;1;0;-0.75;19.32;;;vwap=1.17122; basket_tp=1.17152
2025.07.09 22:45:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17099;1.17101;2;194;0;0.01;1.17122;0.00000;1.17152;0;0;0;-0.75;19.32;;;
2025.07.09 22:45:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17099;1.17101;2;194;0;0.01;1.17122;0.00000;1.17152;0;1;0;-0.75;19.32;;;
2025.07.09 22:45:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17099;1.17101;2;193;0;0.01;1.17122;0.00000;1.17152;0;0;0;-0.75;19.32;;;
2025.07.09 22:45:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17099;1.17101;2;193;0;0.01;1.17122;0.00000;1.17152;0;1;0;-0.75;19.32;;;
2025.07.09 22:45:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17099;1.17101;2;192;0;0.01;1.17122;0.00000;1.17152;0;0;0;-0.75;19.32;;;
2025.07.09 22:45:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17099;1.17101;2;192;0;0.01;1.17122;0.00000;1.17152;0;1;0;-0.75;19.32;;;
2025.07.10 02:00:00;ORDER_SEND_ATTEMPT;EURUSD;5;101111;1.17212;1.17214;2;0;0;0.01;1.17214;0.00000;0.00000;5;0;0;0.00;0.00;;;EURUSD-Euro Scalper-0
2025.07.10 02:00:00;ORDER_SEND_RESULT;EURUSD;5;101111;1.17212;1.17214;2;195;0;0.01;1.17214;0.00000;0.00000;5;1;0;-0.04;0.00;;;EURUSD-Euro Scalper-0
2025.07.10 02:00:00;BASKET_TP_ASSIGN;EURUSD;5;101111;1.17212;1.17214;2;0;-1;0.00;0.00000;0.00000;0.00000;0;1;0;-0.04;0.00;;;vwap=1.17214; basket_tp=1.17244
2025.07.10 02:00:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17212;1.17214;2;195;0;0.01;1.17214;0.00000;1.17244;0;0;0;-0.04;0.00;;;
2025.07.10 02:00:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17212;1.17214;2;195;0;0.01;1.17214;0.00000;1.17244;0;1;0;-0.04;0.00;;;
2025.07.10 02:10:00;ORDER_SEND_ATTEMPT;EURUSD;5;101111;1.17232;1.17234;2;0;1;0.01;1.17232;0.00000;0.00000;5;0;0;0.00;0.28;;;EURUSD-Euro Scalper-0
2025.07.10 02:10:00;ORDER_SEND_RESULT;EURUSD;5;101111;1.17232;1.17234;2;196;1;0.01;1.17232;0.00000;0.00000;5;1;0;-0.04;0.28;;;EURUSD-Euro Scalper-0
2025.07.10 02:10:00;BASKET_TP_ASSIGN;EURUSD;5;101111;1.17232;1.17234;2;0;-1;0.00;0.00000;0.00000;0.00000;0;1;0;-0.04;0.28;;;vwap=1.17232; basket_tp=1.17202
2025.07.10 02:10:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17232;1.17234;2;196;1;0.01;1.17232;0.00000;1.17202;0;0;0;-0.04;0.28;;;
2025.07.10 02:10:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17232;1.17234;2;196;1;0.01;1.17232;0.00000;1.17202;0;1;0;-0.04;0.28;;;
2025.07.10 03:25:00;ORDER_SEND_ATTEMPT;EURUSD;5;101111;1.17258;1.17260;2;0;1;0.01;1.17258;0.00000;0.00000;5;0;0;-0.30;0.28;;;EURUSD-Euro Scalper-1
2025.07.10 03:25:00;ORDER_SEND_RESULT;EURUSD;5;101111;1.17258;1.17260;2;197;1;0.01;1.17258;0.00000;0.00000;5;1;0;-0.34;0.28;;;EURUSD-Euro Scalper-1
2025.07.10 03:25:00;BASKET_TP_ASSIGN;EURUSD;5;101111;1.17258;1.17260;2;0;-1;0.00;0.00000;0.00000;0.00000;0;1;0;-0.34;0.28;;;vwap=1.17245; basket_tp=1.17215
2025.07.10 03:25:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17258;1.17260;2;197;1;0.01;1.17245;0.00000;1.17215;0;0;0;-0.34;0.28;;;
2025.07.10 03:25:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17258;1.17260;2;197;1;0.01;1.17245;0.00000;1.17215;0;1;0;-0.34;0.28;;;
2025.07.10 03:25:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17258;1.17260;2;196;1;0.01;1.17245;0.00000;1.17215;0;0;0;-0.34;0.28;;;
2025.07.10 03:25:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17258;1.17260;2;196;1;0.01;1.17245;0.00000;1.17215;0;1;0;-0.34;0.28;;;
2025.07.10 03:40:00;ORDER_SEND_ATTEMPT;EURUSD;5;101111;1.17293;1.17295;2;0;1;0.01;1.17293;0.00000;0.00000;5;0;0;-1.04;0.28;;;EURUSD-Euro Scalper-2
2025.07.10 03:40:00;ORDER_SEND_RESULT;EURUSD;5;101111;1.17293;1.17295;2;198;1;0.01;1.17293;0.00000;0.00000;5;1;0;-1.08;0.28;;;EURUSD-Euro Scalper-2
2025.07.10 03:40:00;BASKET_TP_ASSIGN;EURUSD;5;101111;1.17293;1.17295;2;0;-1;0.00;0.00000;0.00000;0.00000;0;1;0;-1.08;0.28;;;vwap=1.17261; basket_tp=1.17231
2025.07.10 03:40:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17293;1.17295;2;198;1;0.01;1.17261;0.00000;1.17231;0;0;0;-1.08;0.28;;;
2025.07.10 03:40:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17293;1.17295;2;198;1;0.01;1.17261;0.00000;1.17231;0;1;0;-1.08;0.28;;;
2025.07.10 03:40:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17293;1.17295;2;197;1;0.01;1.17261;0.00000;1.17231;0;0;0;-1.08;0.28;;;
2025.07.10 03:40:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17293;1.17295;2;197;1;0.01;1.17261;0.00000;1.17231;0;1;0;-1.08;0.28;;;
2025.07.10 03:40:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17293;1.17295;2;196;1;0.01;1.17261;0.00000;1.17231;0;0;0;-1.08;0.28;;;
2025.07.10 03:40:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17293;1.17295;2;196;1;0.01;1.17261;0.00000;1.17231;0;1;0;-1.08;0.28;;;
2025.07.10 04:00:00;ORDER_SEND_ATTEMPT;EURUSD;5;101111;1.17374;1.17376;2;0;1;0.01;1.17374;0.00000;0.00000;5;0;0;-3.51;0.28;;;EURUSD-Euro Scalper-3
2025.07.10 04:00:00;ORDER_SEND_RESULT;EURUSD;5;101111;1.17374;1.17376;2;199;1;0.01;1.17374;0.00000;0.00000;5;1;0;-3.55;0.28;;;EURUSD-Euro Scalper-3
2025.07.10 04:00:00;BASKET_TP_ASSIGN;EURUSD;5;101111;1.17374;1.17376;2;0;-1;0.00;0.00000;0.00000;0.00000;0;1;0;-3.55;0.28;;;vwap=1.17289; basket_tp=1.17259
2025.07.10 04:00:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17374;1.17376;2;199;1;0.01;1.17289;0.00000;1.17259;0;0;0;-3.55;0.28;;;
2025.07.10 04:00:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17374;1.17376;2;199;1;0.01;1.17289;0.00000;1.17259;0;1;0;-3.55;0.28;;;
2025.07.10 04:00:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17374;1.17376;2;198;1;0.01;1.17289;0.00000;1.17259;0;0;0;-3.55;0.28;;;
2025.07.10 04:00:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17374;1.17376;2;198;1;0.01;1.17289;0.00000;1.17259;0;1;0;-3.55;0.28;;;
2025.07.10 04:00:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17374;1.17376;2;197;1;0.01;1.17289;0.00000;1.17259;0;0;0;-3.55;0.28;;;
2025.07.10 04:00:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17374;1.17376;2;197;1;0.01;1.17289;0.00000;1.17259;0;1;0;-3.55;0.28;;;
2025.07.10 04:00:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17374;1.17376;2;196;1;0.01;1.17289;0.00000;1.17259;0;0;0;-3.55;0.28;;;
2025.07.10 04:00:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17374;1.17376;2;196;1;0.01;1.17289;0.00000;1.17259;0;1;0;-3.55;0.28;;;
2025.07.10 04:05:00;ORDER_SEND_ATTEMPT;EURUSD;5;101111;1.17398;1.17400;2;0;1;0.01;1.17398;0.00000;0.00000;5;0;0;-4.51;0.28;;;EURUSD-Euro Scalper-4
2025.07.10 04:05:00;ORDER_SEND_RESULT;EURUSD;5;101111;1.17398;1.17400;2;200;1;0.01;1.17398;0.00000;0.00000;5;1;0;-4.55;0.28;;;EURUSD-Euro Scalper-4
2025.07.10 04:05:00;BASKET_TP_ASSIGN;EURUSD;5;101111;1.17398;1.17400;2;0;-1;0.00;0.00000;0.00000;0.00000;0;1;0;-4.55;0.28;;;vwap=1.17311; basket_tp=1.17281
2025.07.10 04:05:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17398;1.17400;2;200;1;0.01;1.17311;0.00000;1.17281;0;0;0;-4.55;0.28;;;
2025.07.10 04:05:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17398;1.17400;2;200;1;0.01;1.17311;0.00000;1.17281;0;1;0;-4.55;0.28;;;
2025.07.10 04:05:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17398;1.17400;2;199;1;0.01;1.17311;0.00000;1.17281;0;0;0;-4.55;0.28;;;
2025.07.10 04:05:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17398;1.17400;2;199;1;0.01;1.17311;0.00000;1.17281;0;1;0;-4.55;0.28;;;
2025.07.10 04:05:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17398;1.17400;2;198;1;0.01;1.17311;0.00000;1.17281;0;0;0;-4.55;0.28;;;
2025.07.10 04:05:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17398;1.17400;2;198;1;0.01;1.17311;0.00000;1.17281;0;1;0;-4.55;0.28;;;
2025.07.10 04:05:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17398;1.17400;2;197;1;0.01;1.17311;0.00000;1.17281;0;0;0;-4.55;0.28;;;
2025.07.10 04:05:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17398;1.17400;2;197;1;0.01;1.17311;0.00000;1.17281;0;1;0;-4.55;0.28;;;
2025.07.10 04:05:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17398;1.17400;2;196;1;0.01;1.17311;0.00000;1.17281;0;0;0;-4.55;0.28;;;
2025.07.10 04:05:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17398;1.17400;2;196;1;0.01;1.17311;0.00000;1.17281;0;1;0;-4.55;0.28;;;
2025.07.10 04:10:00;ORDER_SEND_ATTEMPT;EURUSD;5;101111;1.17435;1.17437;2;0;1;0.01;1.17435;0.00000;0.00000;5;0;0;-6.40;0.28;;;EURUSD-Euro Scalper-5
2025.07.10 04:10:00;ORDER_SEND_RESULT;EURUSD;5;101111;1.17435;1.17437;2;201;1;0.01;1.17435;0.00000;0.00000;5;1;0;-6.44;0.28;;;EURUSD-Euro Scalper-5
2025.07.10 04:10:00;BASKET_TP_ASSIGN;EURUSD;5;101111;1.17435;1.17437;2;0;-1;0.00;0.00000;0.00000;0.00000;0;1;0;-6.44;0.28;;;vwap=1.17332; basket_tp=1.17302
2025.07.10 04:10:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17435;1.17437;2;201;1;0.01;1.17332;0.00000;1.17302;0;0;0;-6.44;0.28;;;
2025.07.10 04:10:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17435;1.17437;2;201;1;0.01;1.17332;0.00000;1.17302;0;1;0;-6.44;0.28;;;
2025.07.10 04:10:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17435;1.17437;2;200;1;0.01;1.17332;0.00000;1.17302;0;0;0;-6.44;0.28;;;
2025.07.10 04:10:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17435;1.17437;2;200;1;0.01;1.17332;0.00000;1.17302;0;1;0;-6.44;0.28;;;
2025.07.10 04:10:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17435;1.17437;2;199;1;0.01;1.17332;0.00000;1.17302;0;0;0;-6.44;0.28;;;
2025.07.10 04:10:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17435;1.17437;2;199;1;0.01;1.17332;0.00000;1.17302;0;1;0;-6.44;0.28;;;
2025.07.10 04:10:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17435;1.17437;2;198;1;0.01;1.17332;0.00000;1.17302;0;0;0;-6.44;0.28;;;
2025.07.10 04:10:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17435;1.17437;2;198;1;0.01;1.17332;0.00000;1.17302;0;1;0;-6.44;0.28;;;
2025.07.10 04:10:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17435;1.17437;2;197;1;0.01;1.17332;0.00000;1.17302;0;0;0;-6.44;0.28;;;
2025.07.10 04:10:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17435;1.17437;2;197;1;0.01;1.17332;0.00000;1.17302;0;1;0;-6.44;0.28;;;
2025.07.10 04:10:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17435;1.17437;2;196;1;0.01;1.17332;0.00000;1.17302;0;0;0;-6.44;0.28;;;
2025.07.10 04:10:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17435;1.17437;2;196;1;0.01;1.17332;0.00000;1.17302;0;1;0;-6.44;0.28;;;
2025.07.10 04:25:00;ORDER_SEND_ATTEMPT;EURUSD;5;101111;1.17453;1.17455;2;0;1;0.02;1.17453;0.00000;0.00000;5;0;0;-7.52;0.28;;;EURUSD-Euro Scalper-6
2025.07.10 04:25:00;ORDER_SEND_RESULT;EURUSD;5;101111;1.17453;1.17455;2;202;1;0.02;1.17453;0.00000;0.00000;5;1;0;-7.60;0.28;;;EURUSD-Euro Scalper-6
2025.07.10 04:25:00;BASKET_TP_ASSIGN;EURUSD;5;101111;1.17453;1.17455;2;0;-1;0.00;0.00000;0.00000;0.00000;0;1;0;-7.60;0.28;;;vwap=1.17362; basket_tp=1.17332
2025.07.10 04:25:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17453;1.17455;2;202;1;0.02;1.17362;0.00000;1.17332;0;0;0;-7.60;0.28;;;
2025.07.10 04:25:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17453;1.17455;2;202;1;0.01;1.17362;0.00000;1.17332;0;1;0;-7.60;0.28;;;
2025.07.10 04:25:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17453;1.17455;2;201;1;0.01;1.17362;0.00000;1.17332;0;0;0;-7.60;0.28;;;
2025.07.10 04:25:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17453;1.17455;2;201;1;0.01;1.17362;0.00000;1.17332;0;1;0;-7.60;0.28;;;
2025.07.10 04:25:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17453;1.17455;2;200;1;0.01;1.17362;0.00000;1.17332;0;0;0;-7.60;0.28;;;
2025.07.10 04:25:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17453;1.17455;2;200;1;0.01;1.17362;0.00000;1.17332;0;1;0;-7.60;0.28;;;
2025.07.10 04:25:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17453;1.17455;2;199;1;0.01;1.17362;0.00000;1.17332;0;0;0;-7.60;0.28;;;
2025.07.10 04:25:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17453;1.17455;2;199;1;0.01;1.17362;0.00000;1.17332;0;1;0;-7.60;0.28;;;
2025.07.10 04:25:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17453;1.17455;2;198;1;0.01;1.17362;0.00000;1.17332;0;0;0;-7.60;0.28;;;
2025.07.10 04:25:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17453;1.17455;2;198;1;0.01;1.17362;0.00000;1.17332;0;1;0;-7.60;0.28;;;
2025.07.10 04:25:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17453;1.17455;2;197;1;0.01;1.17362;0.00000;1.17332;0;0;0;-7.60;0.28;;;
2025.07.10 04:25:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17453;1.17455;2;197;1;0.01;1.17362;0.00000;1.17332;0;1;0;-7.60;0.28;;;
2025.07.10 04:25:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.17453;1.17455;2;196;1;0.01;1.17362;0.00000;1.17332;0;0;0;-7.60;0.28;;;
2025.07.10 04:25:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.17453;1.17455;2;196;1;0.01;1.17362;0.00000;1.17332;0;1;0;-7.60;0.28;;;
2025.07.10 04:50:00;ORDER_SEND_ATTEMPT;EURUSD;5;101111;1.17470;1.17472;2;0;1;0.02;1.17470;0.00000;0.00000;5;0;0;-8.96;0.28;;;EURUSD-Euro Scalper-7
